state_name,district,uncontested,pct,representative,party,WARP,WAR,WAR_lower,WAR_upper
Minnesota,7,0,0.294759753,Michelle Fischbach,REP,0.0,0.004985765,-0.06458408500000001,0.07958196499999998
Minnesota,8,0,0.419550736,Pete Stauber,REP,0.014499999999999957,-0.01283345,-0.09346518499999999,0.07104203999999997
Mississippi,1,0,0.301908294,Trent Kelly,REP,0.00009999999999998899,0.022140899999999998,-0.04851475,0.097859565
Mississippi,2,0,0.620151931,Bennie G. Thompson,DEM,-0.00009999999999998899,-0.06358040000000001,-0.1389503,0.01951041499999999
Mississippi,3,1,0.0,Michael Guest,REP,0.00039999999999995595,0.020708400000000002,-0.05554492500000001,0.10105459999999988
Mississippi,4,0,0.260501399,Mike Ezell,REP,0.0,0.02467155,-0.043377785,0.09741992
Missouri,1,0,0.805176609,Wesley Bell,DEM,0.0,0.0170621,-0.04349088000000001,0.08049417499999988
Missouri,2,0,0.438161252,Ann Wagner,REP,0.022299999999999986,-0.01737895,-0.097517355,0.06595974499999992
Missouri,3,0,0.365373254,Bob Onder,REP,0.0,-0.021511250000000003,-0.09986014,0.06015630499999996
Missouri,4,0,0.270912937,Mark Alford,REP,0.0,0.00283976,-0.06467399500000001,0.07714934499999997
Missouri,5,0,0.623018977,Emanuel Cleaver II,DEM,0.0006000000000000449,-0.0335733,-0.11161650000000001,0.04510990999999997
Missouri,6,0,0.275796062,Sam Graves,REP,0.0,0.01460175,-0.052244860000000004,0.08619505999999998
Missouri,7,0,0.268571159,Eric Burlison,REP,0.0,0.001943215,-0.06656096500000001,0.075708685
Missouri,8,0,0.222555016,Jason Smith,REP,0.0,0.017142400000000002,-0.041638925,0.083239865
Montana,1,0,0.460382566,Ryan K. Zinke,REP,-0.018199999999999994,-0.0371798,-0.12095695,0.04990709499999995
Montana,2,0,0.340100528,Troy Downing,REP,0.0,-0.00702974,-0.08527652,0.07340337
Nebraska,1,0,0.398959165,Mike Flood,REP,0.019600000000000062,-0.0002536595,-0.08388368500000001,0.08487529499999998
Nebraska,2,0,0.490734883,Don Bacon,REP,0.1816000000000001,0.0104783,-0.07498768000000001,0.09391848
Nebraska,3,0,0.195816599,Adrian Smith,REP,0.0,0.025527050000000003,-0.03206179,0.088604905
Nevada,1,0,0.538896111,Dina Titus,DEM,-0.055499999999999994,-0.01879815,-0.10142705,0.06493677999999999
Nevada,2,1,0.0,Mark E. Amodei,REP,0.0030000000000000027,0.004246545,-0.07390325,0.08567834999999999
Nevada,3,0,0.513722247,Susie Lee,DEM,0.0777000000000001,-0.003243635,-0.08919834,0.08132805499999998
Nevada,4,0,0.541588361,Steven Horsford,DEM,-0.05479999999999996,-0.020691,-0.1027465,0.06457478499999997
New Hampshire,1,0,0.540346046,Chris Pappas,DEM,0.06969999999999998,-0.007567825,-0.09040233,0.07643848999999998
New Hampshire,2,0,0.529829691,Maggie Goodlander,DEM,-0.021199999999999997,-0.01910535,-0.10613935000000001,0.06895595999999997
New Jersey,1,0,0.591192476,Donald Norcross,DEM,0.0018000000000000238,-0.02566575,-0.10472820000000001,0.054349569999999944
New Jersey,2,0,0.414880386,Jeff Van Drew,REP,0.024800000000000044,-0.0022061449999999996,-0.08444948500000002,0.08149211499999998
New Jersey,3,0,0.543850676,Herb Conaway,DEM,-0.0484,-0.026466049999999998,-0.11189260000000001,0.06237696999999997
New Jersey,4,0,0.319634785,Christopher H. Smith,REP,0.0004999999999999449,0.029597850000000002,-0.045667945,0.10744289999999997
New Jersey,5,0,0.557637443,Josh Gottheimer,DEM,0.09650000000000003,0.008264005000000001,-0.07658240500000002,0.09357499499999997
New Jersey,6,0,0.581552218,Frank Pallone Jr.,DEM,0.027599999999999958,-0.004633955,-0.08535916,0.07655800499999992
New Jersey,7,0,0.472474702,Thomas H. Kean Jr.,REP,0.03969999999999996,-0.0107826,-0.09636742,0.07592291999999995
New Jersey,8,0,0.630784567,Rob Menendez,DEM,0.0,-0.01427175,-0.088717145,0.06402400499999998
New Jersey,9,0,0.525306597,Nellie Pou,DEM,-0.08539999999999992,-0.0369787,-0.12353525000000001,0.05157960999999996
New Jersey,10,0,0.769884741,LaMonica McIver,DEM,0.0,-0.005291285,-0.068923825,0.06125534
New Jersey,11,0,0.574943367,Mikie Sherrill,DEM,0.04830000000000001,0.0068684950000000005,-0.07582769,0.08980534999999992
New Jersey,12,0,0.626792065,Bonnie Watson Coleman,DEM,0.0006000000000000449,-0.029704,-0.1058429,0.05032493999999998
New Mexico,1,0,0.563686546,Melanie Ann Stansbury,DEM,0.06730000000000003,-0.005751935,-0.09094267000000002,0.08039006999999983
New Mexico,2,0,0.520789833,Gabriel Vasquez,DEM,-0.0018999999999999573,0.003761535,-0.08705320500000001,0.09484390999999996
New Mexico,3,0,0.562852992,Teresa Leger Fernandez,DEM,0.13449999999999995,0.00452411,-0.07997407000000001,0.08987875999999992
New York,1,0,0.447849692,Nicholas J. LaLota,REP,0.04510000000000003,-0.00968519,-0.09427426500000001,0.07780298
New York,2,0,0.402312313,Andrew R. Garbarino,REP,0.05260000000000009,0.00926047,-0.07344661000000001,0.09330649999999992
New York,3,0,0.517880798,Thomas R. Suozzi,DEM,0.09119999999999995,-0.001341555,-0.083789545,0.08485219999999999
New York,4,0,0.511473206,Laura A. Gillen,DEM,-0.11670000000000003,-0.01876375,-0.11048970000000001,0.0740692749999999
New York,5,0,0.729257774,Gregory W. Meeks,DEM,0.0,0.019922500000000003,-0.03914639500000001,0.08437252499999998
New York,6,0,0.617182847,Grace Meng,DEM,0.006000000000000005,-0.00533785,-0.08422496500000001,0.07712639499999999
New York,7,0,0.781064955,Nydia M. Velazquez,DEM,0.0,0.05096065,-0.008133119500000006,0.11625914999999998
New York,8,0,0.753866101,Hakeem Jeffries,DEM,0.0,0.01096045,-0.054155075000000004,0.07973565499999997
New York,9,0,0.742514072,Yvette D. Clarke,DEM,0.0,0.050215,-0.010096415000000003,0.11806309999999999
New York,10,0,0.845935158,Daniel Goldman,DEM,0.0,0.030267950000000002,-0.024080455,0.09201291499999993
New York,11,0,0.359000326,Nicole Malliotakis,REP,0.014399999999999968,0.04504845,-0.038251905000000024,0.1290498
New York,12,0,0.80508055,Jerry Nadler,DEM,0.0,0.00993815,-0.043650105,0.06947604999999998
New York,13,0,0.83539348,Adriano Espaillat,DEM,0.0,0.07182705,0.022633754999999995,0.12621454999999998
New York,14,0,0.691968382,Alexandria Ocasio-Cortez,DEM,0.0,-0.009741725,-0.075245615,0.06358465999999999
New York,15,0,0.783596351,Ritchie Torres,DEM,0.0,0.003693175,-0.054319055,0.06672648
New York,16,0,0.715834199,George S. Latimer,DEM,0.0,0.005492385,-0.06721614000000001,0.08378023999999999
New York,17,0,0.467792352,Mike Lawler,REP,0.3582000000000001,0.032815849999999994,-0.05539099000000001,0.12278264999999992
New York,18,0,0.571744862,Pat Ryan,DEM,0.056700000000000084,-0.007855825,-0.09381218999999999,0.07949913499999997
New York,19,0,0.511085407,Josh Riley,DEM,-0.08789999999999998,-0.004546225,-0.09570219000000002,0.09017209499999983
New York,20,0,0.611312743,Paul D. Tonko,DEM,0.005900000000000016,0.00351147,-0.07628687,0.08404384999999999
New York,21,0,0.380110951,Elise M. Stefanik,REP,0.0021999999999999797,0.019591400000000002,-0.05720704000000001,0.10242799999999999
New York,22,0,0.545611677,John W. Mannion,DEM,0.11060000000000003,0.0007593515,-0.08973612,0.09320862499999999
New York,23,0,0.342058151,Nicholas A. Langworthy,REP,0.0010000000000000009,0.0187126,-0.059543200000000004,0.09872015999999995
New York,24,0,0.343325427,Claudia Tenney,REP,0.00029999999999996696,-0.0007870835,-0.07722304,0.07896579999999999
New York,25,0,0.608194356,Joseph D. Morelle,DEM,0.0009000000000000119,-0.0409032,-0.12261880000000001,0.04074723999999999
New York,26,0,0.651695372,Timothy M. Kennedy,DEM,0.0006000000000000449,0.00107142,-0.08169801,0.08479634499999998
North Carolina,1,0,0.508607301,Don Davis,DEM,-0.14400000000000002,-0.02088815,-0.10709025000000001,0.066462115
North Carolina,2,0,0.677027211,Deborah K. Ross,DEM,0.00009999999999998899,-0.00867203,-0.081383515,0.06926516
North Carolina,3,1,0.0,Greg Murphy,REP,0.0017000000000000348,-0.007927415,-0.085429505,0.07280092499999999
North Carolina,4,0,0.733227339,Valerie P. Foushee,DEM,0.0,-0.0066085350000000005,-0.07467519500000001,0.067678645
North Carolina,5,0,0.405271853,Virginia Foxx,REP,0.0024000000000000687,-0.0308528,-0.11127465,0.04950470499999998
North Carolina,6,1,0.0,Addison McDowell,REP,0.0039000000000000146,-0.027874549999999998,-0.10431195,0.05268424999999999
North Carolina,7,0,0.414066717,David Rouzer,REP,0.007800000000000029,-0.01499555,-0.09474718,0.066732905
North Carolina,8,0,0.40392008,Mark Harris,REP,0.0020999999999999908,-0.0276226,-0.10819405,0.05526751499999999
North Carolina,9,0,0.401408973,Richard Hudson,REP,0.0042999999999999705,-0.00981615,-0.08901561999999999,0.07197718499999992
North Carolina,10,0,0.399239974,Pat Harrigan,REP,0.0024000000000000687,-0.015559900000000002,-0.09772148,0.070025755
North Carolina,11,0,0.432293774,Chuck Edwards,REP,0.0035999999999999366,-0.02869815,-0.11278339999999999,0.056348619999999974
North Carolina,12,0,0.740194723,Alma S. Adams,DEM,0.0,-0.02251355,-0.088127865,0.047795565
North Carolina,13,0,0.413571927,Brad Knott,REP,0.0018999999999999018,-0.02512555,-0.10934965,0.060865624999999965
North Carolina,14,0,0.419355723,Tim Moore,REP,0.0020999999999999908,-0.02883455,-0.11180385,0.056924554999999995
North Dakota,1,0,0.304831832,Julie Fedorchak,REP,0.00009999999999998899,0.00669285,-0.06951272500000001,0.08576854999999999
Ohio,1,0,0.545830792,Greg Landsman,DEM,0.04160000000000008,-0.013713050000000001,-0.09792509000000002,0.07536696999999999
Ohio,2,0,0.264393383,David J. Taylor,REP,0.0,0.00222609,-0.06614476999999999,0.07458214
Ohio,3,0,0.707408736,Joyce Beatty,DEM,0.0,-0.034618949999999996,-0.1028896,0.03784498999999998
Ohio,4,0,0.315391706,Jim Jordan,REP,0.0,-0.004554635,-0.07473249,0.06959217999999999
Ohio,5,0,0.324895618,Bob Latta,REP,0.0,0.01738625,-0.055189640000000005,0.09308349499999997
Ohio,6,0,0.332582287,Michael A. Rulli,REP,0.0,-0.006209855,-0.082961815,0.07467725499999998
Ohio,7,0,0.414236896,Max Miller,REP,0.014800000000000035,-0.01961045,-0.10213945,0.06521843999999999
Ohio,8,0,0.371897876,Warren Davidson,REP,0.00029999999999996696,-0.003528595,-0.07840936500000001,0.07589436499999999
Ohio,9,0,0.503310044,Marcy Kaptur,DEM,0.2188,0.0123404,-0.07012679000000001,0.09549330499999993
Ohio,10,0,0.404939922,Mike Turner,REP,0.09950000000000003,0.04505755,-0.036285960000000006,0.12716955
Ohio,11,0,0.799532195,Shontel Brown,DEM,0.0,0.009246605000000001,-0.0506241,0.07430695499999997
Ohio,12,0,0.314944186,Troy Balderson,REP,0.0,-0.0033284400000000002,-0.075142135,0.07553598499999996
Ohio,13,0,0.511053599,Emilia Sykes,DEM,-0.03279999999999994,-0.016276850000000002,-0.10133175000000001,0.0688004499999999
Ohio,14,0,0.365841014,David P. Joyce,REP,0.0027000000000000357,0.008493845,-0.06830027500000001,0.09005051999999998
Ohio,15,0,0.435403121,Mike Carey,REP,0.040999999999999925,-0.010035249999999999,-0.09505286000000002,0.07613933499999999
Oklahoma,1,0,0.363634219,Kevin Hern,REP,0.00039999999999995595,-0.007904234999999999,-0.08519713,0.07157977999999998
Oklahoma,2,0,0.224264083,Josh Brecheen,REP,0.0,-0.00766553,-0.068698725,0.06036702
Oklahoma,3,1,0.0,Frank D. Lucas,REP,0.0,0.00351014,-0.05775721,0.07158521999999999
Oklahoma,4,0,0.302303186,Tom Cole,REP,0.0,-0.01132195,-0.08046873000000002,0.06268913999999998
Oklahoma,5,0,0.393067081,Stephanie Bice,REP,0.0042999999999999705,-0.009780195,-0.09119467000000002,0.07248991499999997
Oregon,1,0,0.709490578,Suzanne Bonamici,DEM,0.0,-0.0141805,-0.08442739500000002,0.05984922499999995
Oregon,2,0,0.339288341,Cliff Bentz,REP,0.00009999999999998899,-0.00678776,-0.08004663499999999,0.0710068649999999
Oregon,3,0,0.72857837,Maxine E. Dexter,DEM,0.0,0.0016370199999999999,-0.06746024,0.07852076999999998
Oregon,4,0,0.540619169,Val Hoyle,DEM,-0.053300000000000014,-0.034344650000000004,-0.11978810000000001,0.052393479999999985
Oregon,5,0,0.514719529,Janelle S. Bynum,DEM,0.020199999999999996,-0.0027446750000000002,-0.093990125,0.09006340499999994
Oregon,6,0,0.534320228,Andrea Salinas,DEM,-0.17060000000000008,-0.0458301,-0.12921775000000002,0.04100628999999998
Pennsylvania,1,0,0.435969031,Brian Fitzpatrick,REP,0.19269999999999998,0.019590450000000002,-0.064768865,0.10425254999999999
Pennsylvania,2,0,0.714605639,Brendan F. Boyle,DEM,0.0,0.007899139999999999,-0.06161763000000001,0.08168395
Pennsylvania,3,1,1.0,Dwight Evans,DEM,0.0,0.0499357,0.008234574,0.0995812199999999
Pennsylvania,4,0,0.590674895,Madeleine Dean,DEM,0.01319999999999999,-0.012520449999999999,-0.091835615,0.070688665
Pennsylvania,5,0,0.652884965,Mary Gay Scanlon,DEM,0.00009999999999998899,-0.0241482,-0.10034305,0.05601889999999997
Pennsylvania,6,0,0.561998078,Chrissy Houlahan,DEM,0.03490000000000004,-0.013739399999999999,-0.09758939,0.070169415
Pennsylvania,7,0,0.494964221,Ryan E. Mackenzie,REP,-0.05279999999999996,-0.0148036,-0.1031123,0.07659501999999999
Pennsylvania,8,0,0.49188208,Rob Bresnahan Jr.,REP,-0.02100000000000002,-0.00945135,-0.09931404500000002,0.08060361499999999
Pennsylvania,9,0,0.29490089,Dan Meuser,REP,0.0,-0.0175078,-0.08657605,0.056687459999999995
Pennsylvania,10,0,0.493678587,Scott Perry,REP,0.04459999999999997,-0.01557495,-0.09651056,0.06924991499999995
Pennsylvania,11,0,0.371029449,Lloyd K. Smucker,REP,0.00029999999999996696,-0.0182621,-0.09215196,0.059963564999999955
Pennsylvania,12,0,0.564118704,Summer Lee,DEM,-0.011500000000000066,-0.05284885,-0.13490915,0.030818474999999936
Pennsylvania,13,0,0.258004888,John Joyce,REP,0.0,0.00282376,-0.061352995,0.072571685
Pennsylvania,14,0,0.334267677,Guy Reschenthaler,REP,0.0,-0.0254599,-0.097383635,0.052579639999999934
Pennsylvania,15,0,0.285343271,"Glenn ""G.T."" Thompson",REP,0.0,0.002259945,-0.06595497000000002,0.07714530999999997
Pennsylvania,16,0,0.363472173,Mike Kelly,REP,0.0010999999999999899,-0.022170950000000002,-0.09746655000000001,0.05831807999999988
Pennsylvania,17,0,0.538756439,Chris Deluzio,DEM,0.027700000000000058,-0.012266099999999999,-0.09796106000000003,0.0744009999999999
Rhode Island,1,0,0.663284054,Gabe Amo,DEM,0.0007000000000000339,0.0103948,-0.068473215,0.09350408999999997
Rhode Island,2,0,0.583817822,Seth Magaziner,DEM,0.0020999999999999908,-0.02611135,-0.10979290000000001,0.059762109999999966
South Carolina,1,0,0.416787154,Nancy Mace,REP,0.017000000000000015,-0.01509615,-0.1001759,0.06809609
South Carolina,2,0,0.403343874,Joe Wilson,REP,0.01090000000000002,-0.016340050000000002,-0.096486705,0.06822696999999993
South Carolina,3,0,0.260971605,Sheri Biggs,REP,0.0,0.02385345,-0.04704130000000001,0.09995356
South Carolina,4,0,0.383980565,William Timmons,REP,0.0020000000000000018,-0.00403163,-0.08302450500000001,0.07681703499999999
South Carolina,5,0,0.363916043,Ralph W. Norman,REP,0.0021999999999999797,0.003560245,-0.072947425,0.08678901999999995
South Carolina,6,0,0.618363132,"James E. ""Jim"" Clyburn",DEM,0.00019999999999997797,-0.05582635,-0.1289614,0.024170704999999997
South Carolina,7,0,0.350203327,Russell Fry,REP,0.0009000000000000119,0.00214271,-0.07466773,0.08421734999999998
South Dakota,1,0,0.279555248,Dusty Johnson,REP,0.0006000000000000449,0.028669,-0.04704189,0.10772964999999997
Tennessee,1,0,0.198918116,Diana Harshbarger,REP,0.0,0.012025899999999999,-0.045795140000000005,0.07219534999999998
Tennessee,2,0,0.307419538,Tim Burchett,REP,0.0,0.007417185,-0.066559475,0.08512316499999996
Tennessee,3,0,0.303043965,Chuck Fleischmann,REP,0.0,-0.00495001,-0.074374615,0.0695134699999999
Tennessee,4,0,0.27670523,Scott DesJarlais,REP,0.0,-0.02294045,-0.09240029999999999,0.05147252499999998
Tennessee,5,0,0.409791574,Andy Ogles,REP,0.011099999999999999,-0.014405649999999999,-0.098334705,0.06970719999999998
Tennessee,6,0,0.320012542,John Rose,REP,0.0,-0.006810465,-0.07755443000000001,0.06954870999999989
Tennessee,7,0,0.390115862,Mark E. Green,REP,0.012599999999999945,0.005934155,-0.074609435,0.08807248999999998
Tennessee,8,0,0.261305745,David Kustoff,REP,0.0,0.020809599999999998,-0.0470611,0.09333562499999996
Tennessee,9,0,0.735351468,Steve Cohen,DEM,0.0,-0.0173431,-0.08228552,0.051964119999999975
Texas,1,1,0.0,Nathaniel Moran,REP,0.0,0.0174871,-0.046835015000000015,0.08590860499999996
Texas,2,0,0.343401156,Dan Crenshaw,REP,0.0,-0.0128565,-0.08663096,0.06648820999999996
Texas,3,0,0.375454042,Keith Self,REP,0.0030000000000000027,-0.003797065,-0.08365784500000001,0.07919021999999999
Texas,4,0,0.316151475,Pat Fallon,REP,0.0,0.00615352,-0.06549101500000001,0.083981315
Texas,5,0,0.359163313,Lance Gooden,REP,0.0,-0.01733365,-0.091666395,0.061766719999999956
Texas,6,0,0.343247055,Jake Ellzey,REP,0.00019999999999997797,-0.006632890000000001,-0.088169595,0.07553084999999998
Texas,7,0,0.612833424,Lizzie Fletcher,DEM,0.0016000000000000458,-0.01913835,-0.09576424000000001,0.06450868
Texas,8,0,0.317829661,Morgan Luttrell,REP,0.00009999999999998899,-0.005862635,-0.07964729000000001,0.07218923499999993
Texas,9,1,1.0,Al Green,DEM,0.0,0.002397645,-0.060977065000000004,0.07277294999999999
Texas,10,0,0.348385463,Michael T. McCaul,REP,0.00039999999999995595,-0.02396365,-0.09877875000000001,0.05714292999999995
Texas,11,1,0.0,August Pfluger,REP,0.0,0.0306214,-0.034497690000000004,0.10059089999999998
Texas,12,0,0.365461942,Craig Goldman,REP,0.00039999999999995595,-0.008301955,-0.088510885,0.07516577999999999
Texas,13,1,0.0,Ronny Jackson,REP,0.0,0.007718055,-0.05416325500000001,0.075014505
Texas,14,0,0.313117458,Randy Weber,REP,0.0,-0.009171525,-0.081595475,0.06720375499999995
Texas,15,0,0.428857438,Monica De La Cruz,REP,0.006800000000000028,-0.0203139,-0.10004290000000002,0.06293311499999996
Texas,16,0,0.595413102,Veronica Escobar,DEM,0.0012000000000000899,-0.0315998,-0.11066495000000001,0.04883323
Texas,17,0,0.336518441,Peter Sessions,REP,0.00029999999999996696,-0.01125795,-0.08650452000000002,0.06624690499999998
Texas,18,0,0.694434789,Sylvester Turner,DEM,0.0,-0.01713245,-0.088795585,0.05937462499999999
Texas,19,1,0.0,Jodey C. Arrington,REP,0.0,0.0157627,-0.0448602,0.08232473999999992
Texas,20,1,1.0,Joaquin Castro,DEM,0.0020000000000000018,0.02103865,-0.0586223,0.10174214999999998
Texas,21,0,0.368291462,Chip Roy,REP,0.0,-0.02574805,-0.10103205000000001,0.05370912999999999
Texas,22,0,0.378771643,Troy E. Nehls,REP,0.0009000000000000119,-0.01627315,-0.09557629000000001,0.06442229999999997
Texas,23,0,0.377027367,Tony Gonzales,REP,0.0013999999999999568,-0.0067320850000000005,-0.084676125,0.07592455
Texas,24,0,0.396993304,Beth Van Duyne,REP,0.0050000000000000044,-0.01840915,-0.09968854000000002,0.063131605
Texas,25,1,0.0,Roger Williams,REP,0.0,-0.02156275,-0.09265555500000001,0.05344760999999998
Texas,26,0,0.36495862,Brandon Gill,REP,0.0010999999999999899,-0.00452386,-0.08682197500000001,0.08194011
Texas,27,0,0.339569812,Michael Cloud,REP,0.0,-0.0220348,-0.09368819,0.055488619999999905
Texas,28,0,0.528141006,Henry Cuellar,DEM,0.23539999999999994,0.016988299999999998,-0.068313735,0.09981663999999996
Texas,29,0,0.652911457,Sylvia Garcia,DEM,0.0004999999999999449,0.009032365,-0.06616976000000001,0.08867924499999996
Texas,30,1,1.0,Jasmine Crockett,DEM,0.0,0.00702253,-0.05869105,0.07689537999999993
Texas,31,0,0.35569543,John Carter,REP,0.00029999999999996696,-0.02529195,-0.10214535000000001,0.05275124
Texas,32,0,0.620531003,Julie Johnson,DEM,0.00039999999999995595,-0.027274,-0.10568175,0.056027444999999974
Texas,33,0,0.687853966,Marc Veasey,DEM,0.0,-0.003739575,-0.072555525,0.06933649999999997
Texas,34,0,0.512917762,Vicente Gonzalez,DEM,-0.18399999999999994,-0.0272757,-0.11123030000000002,0.05780278499999997
Texas,35,0,0.67363177,Greg Casar,DEM,0.0,-0.01543575,-0.08874036,0.061246094999999945
Texas,36,0,0.306409039,Brian Babin,REP,0.0,-0.0002803315,-0.069165315,0.07341916499999997
Texas,37,0,0.758911161,Lloyd Doggett,DEM,0.0,0.005120895,-0.060009715,0.07470136499999999
Texas,38,0,0.372486649,Wesley P. Hunt,REP,0.00029999999999996696,-0.01554145,-0.09386369000000001,0.0642219749999999
Utah,1,0,0.336838992,Blake D. Moore,REP,0.0011999999999999789,0.017009049999999998,-0.060523640000000004,0.09774599499999995
Utah,2,0,0.371119173,Celeste Maloy,REP,0.0008000000000000229,-0.0063923750000000005,-0.08843317500000002,0.07814051499999988
Utah,3,0,0.462838704,Mike Kennedy,REP,-0.02090000000000003,-0.05939585,-0.1438589,0.02708994499999996
Utah,4,0,0.322611722,Burgess Owens,REP,0.0,-0.01598595,-0.090814775,0.063342735
Vermont,1,0,0.676471044,Becca Balint,DEM,0.0,-0.015057850000000001,-0.09142229,0.06418819999999999
Virginia,1,0,0.435984372,Robert J. Wittman,REP,0.032200000000000006,-0.006819535,-0.088461075,0.07525541999999996
Virginia,2,0,0.480324985,Jen A. Kiggans,REP,0.0897,-0.0003649785,-0.08670494000000001,0.08516645999999986
Virginia,3,0,0.701010751,"Robert C. ""Bobby"" Scott",DEM,0.0,-0.016583,-0.08616851,0.05768463999999998
Virginia,4,0,0.674901721,Jennifer L. McClellan,DEM,0.0,-0.01344675,-0.08929634000000002,0.06568262999999996
Virginia,5,0,0.424693345,John J. McGuire III,REP,0.03599999999999992,0.00130448,-0.08564421,0.08801599999999997
Virginia,6,0,0.355322486,Ben L. Cline,REP,0.00029999999999996696,-0.0007245595,-0.07833769,0.07868338499999995
Virginia,7,0,0.51323757,Eugene S. Vindman,DEM,-0.13760000000000006,-0.0314032,-0.11762360000000002,0.05668188999999997
Virginia,8,0,0.74361238,Donald S. Beyer Jr.,DEM,0.0,-0.010162850000000001,-0.07370609500000001,0.058991514999999904
Virginia,9,0,0.273777844,H. Morgan Griffith,REP,0.0,-0.004314945000000001,-0.06992605,0.0654358149999999
Virginia,10,0,0.522830118,Suhas Subramanyam,DEM,-0.09760000000000002,-0.045452900000000004,-0.13139555000000003,0.042747795
Virginia,11,0,0.669870767,"Gerald E. ""Gerry"" Connolly",DEM,0.0,-0.0137264,-0.0864319,0.06252378999999998
Washington,1,0,0.631584068,Suzan DelBene,DEM,0.00029999999999996696,-0.02134915,-0.09749385,0.058257624999999966
Washington,2,0,0.640298895,Rick Larsen,DEM,0.0040000000000000036,-0.010731000000000001,-0.08920396,0.07093928499999994
Washington,3,0,0.519461363,Marie Gluesenkamp Perez,DEM,0.14359999999999995,0.01066545,-0.07720288,0.09579121499999997
Washington,4,1,0.0,Dan Newhouse,REP,0.00029999999999996696,0.02112205,-0.054321625,0.09762474999999997
Washington,5,0,0.393437747,Michael Baumgartner,REP,0.018500000000000072,0.010550799999999999,-0.075290805,0.09604435499999997
Washington,6,0,0.568155043,Emily Randall,DEM,0.00770000000000004,-0.02094545,-0.10594060000000001,0.06588242
Washington,7,0,0.841770488,Pramila Jayapal,DEM,0.0,0.009042435,-0.041201205,0.06535645
Washington,8,0,0.540854167,Kim Schrier,DEM,-0.053200000000000025,-0.019851550000000003,-0.10431815,0.06478262499999998
Washington,9,1,1.0,Adam Smith,DEM,0.0,-0.004165495,-0.07172564000000002,0.06845408499999978
Washington,10,0,0.586745156,Marilyn Strickland,DEM,0.008099999999999996,-0.02130075,-0.10350105,0.06290714999999981
West Virginia,1,0,0.28266814,Carol Miller,REP,0.0,-0.04127775,-0.10871440000000002,0.030162715
West Virginia,2,0,0.292309316,Riley Moore,REP,0.0,-0.00218032,-0.075202935,0.07427472
Wisconsin,1,0,0.447893962,Bryan Steil,REP,0.09450000000000003,0.005666714999999999,-0.07614280000000001,0.09046569999999997
Wisconsin,2,0,0.701412824,Mark Pocan,DEM,0.0,-0.00542313,-0.07515493499999999,0.066693405
Wisconsin,3,0,0.486368657,Derrick Van Orden,REP,-0.0706,-0.0361644,-0.11978810000000001,0.048758369999999975
Wisconsin,4,0,0.76937379,Gwen Moore,DEM,0.0,-0.01765595,-0.079526335,0.05100442499999999
Wisconsin,5,0,0.355345858,Scott Fitzgerald,REP,0.00009999999999998899,-0.0117898,-0.088459865,0.06919520999999997
Wisconsin,6,0,0.387028479,Glenn Grothman,REP,0.0024999999999999467,-0.015968200000000002,-0.093872075,0.06646708499999997
Wisconsin,7,0,0.363944131,Tom Tiffany,REP,0.00009999999999998899,-0.019217900000000003,-0.09689932500000001,0.06145671
Wisconsin,8,0,0.426709911,Tony Wied,REP,0.0031999999999999806,-0.0252206,-0.11074195000000002,0.06378644499999998
Wyoming,1,0,0.247651329,Harriet Hageman,REP,0.0,0.00509766,-0.06060848,0.07469254999999998
